accuracy,macro_p,macro_r,macro_f1,weighted_f1,f1_c0,f1_c1,f1_c2,recall_c2,model,balanced,label,run
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,1
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,2
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,3
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,4
0.896551724137931,0.7837398373983739,0.8100178890876566,0.7951394596964217,0.8988522753254311,0.9285714285714286,0.9113924050632911,0.5454545454545454,0.6,GCN,True,GCN + balanced,5
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,6
0.9080459770114943,0.8174603174603176,0.8177698270721527,0.8175229585505087,0.9082171498018675,0.9411764705882353,0.9113924050632911,0.6,0.6,GCN,True,GCN + balanced,7
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,8
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,9
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,10
0.896551724137931,0.7837398373983739,0.8100178890876566,0.7951394596964217,0.8988522753254311,0.9285714285714286,0.9113924050632911,0.5454545454545454,0.6,GCN,True,GCN + balanced,11
0.9310344827586207,0.8767905536198218,0.8348638441661698,0.8524397413286301,0.9296357112449066,0.9523809523809523,0.9382716049382716,0.6666666666666666,0.6,GCN,True,GCN + balanced,12
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,13
0.8735632183908046,0.7678861788617887,0.7937189425561519,0.778705732018985,0.8761582379675442,0.9156626506024096,0.875,0.5454545454545454,0.6,GCN,True,GCN + balanced,14
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,15
0.8850574712643678,0.7753357753357754,0.801470880540648,0.7868458339046575,0.8871965086975229,0.9176470588235294,0.8974358974358975,0.5454545454545454,0.6,GCN,True,GCN + balanced,16
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,17
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,18
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,19
0.896551724137931,0.7837398373983739,0.8100178890876566,0.7951394596964217,0.8988522753254311,0.9285714285714286,0.9113924050632911,0.5454545454545454,0.6,GCN,True,GCN + balanced,20
0.9080459770114943,0.8186507936507937,0.8185648976346651,0.8177797610193861,0.9084973354465116,0.9397590361445783,0.9135802469135802,0.6,0.6,GCN,True,GCN + balanced,21
0.896551724137931,0.7843495934959349,0.8100178890876566,0.7950711938663746,0.8992748423159725,0.9397590361445783,0.9,0.5454545454545454,0.6,GCN,True,GCN + balanced,22
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,23
0.9195402298850575,0.8695736434108526,0.8271119061816736,0.8444183237013093,0.9182679695513198,0.9397590361445783,0.926829268292683,0.6666666666666666,0.6,GCN,True,GCN + balanced,24
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,25
0.9310344827586207,0.834920634920635,0.8348638441661698,0.8340423422083395,0.9314755830473874,0.963855421686747,0.9382716049382716,0.6,0.6,GCN,True,GCN + balanced,26
0.9080459770114943,0.8174603174603176,0.8177698270721527,0.8175229585505087,0.9082171498018675,0.9411764705882353,0.9113924050632911,0.6,0.6,GCN,True,GCN + balanced,27
0.896551724137931,0.7843495934959349,0.8100178890876566,0.7950711938663746,0.8992748423159725,0.9397590361445783,0.9,0.5454545454545454,0.6,GCN,True,GCN + balanced,28
0.9195402298850575,0.8260162601626017,0.8263168356191612,0.8257936507936509,0.9198549534756432,0.9523809523809523,0.925,0.6,0.6,GCN,True,GCN + balanced,29
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),0
0.9655172413793104,0.9757575757575757,0.8581196581196582,0.9001770211940444,0.9629279823932061,0.9885057471264368,0.9620253164556962,0.75,0.6,GRU (no graph),False,GRU (no graph),1
0.896551724137931,0.6041666666666666,0.6356589147286821,0.615923745444351,0.8720454743191902,0.9512195121951219,0.896551724137931,0.0,0.0,GRU (no graph),False,GRU (no graph),2
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),3
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),4
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),5
0.9425287356321839,0.959848484848485,0.8418207115881534,0.8840753673796012,0.9402170913670184,0.9655172413793104,0.9367088607594937,0.75,0.6,GRU (no graph),False,GRU (no graph),6
0.9540229885057471,0.9678578181130648,0.850367720135162,0.8922480620155039,0.9517241379310345,0.9767441860465116,0.95,0.75,0.6,GRU (no graph),False,GRU (no graph),7
0.9770114942528736,0.9851851851851853,0.982905982905983,0.983652312599681,0.9769702469339492,0.9772727272727273,0.9736842105263158,1.0,1.0,GRU (no graph),False,GRU (no graph),8
0.9425287356321839,0.9607170099160945,0.841025641025641,0.8837856899654652,0.9398631524745433,0.9662921348314607,0.935064935064935,0.75,0.6,GRU (no graph),False,GRU (no graph),9
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),10
0.9425287356321839,0.9607170099160945,0.841025641025641,0.8837856899654652,0.9398631524745433,0.9662921348314607,0.935064935064935,0.75,0.6,GRU (no graph),False,GRU (no graph),11
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),12
0.9770114942528736,0.9851851851851853,0.982905982905983,0.983652312599681,0.9769702469339492,0.9772727272727273,0.9736842105263158,1.0,1.0,GRU (no graph),False,GRU (no graph),13
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),14
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),15
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),16
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),17
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),18
0.9425287356321839,0.9607170099160945,0.841025641025641,0.8837856899654652,0.9398631524745433,0.9662921348314607,0.935064935064935,0.75,0.6,GRU (no graph),False,GRU (no graph),19
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),20
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),21
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),22
0.9540229885057471,0.9678578181130648,0.850367720135162,0.8922480620155039,0.9517241379310345,0.9767441860465116,0.95,0.75,0.6,GRU (no graph),False,GRU (no graph),23
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),24
0.9655172413793104,0.9764132553606238,0.9162393162393162,0.9424001924001923,0.9649159907780598,0.9772727272727273,0.961038961038961,0.8888888888888888,0.8,GRU (no graph),False,GRU (no graph),25
0.9655172413793104,0.9755813953488373,0.9170343868018286,0.9425527971303657,0.9650969170829493,0.9767441860465116,0.9620253164556962,0.8888888888888888,0.8,GRU (no graph),False,GRU (no graph),26
0.9655172413793104,0.9757575757575757,0.8581196581196582,0.9001770211940444,0.9629279823932061,0.9885057471264368,0.9620253164556962,0.75,0.6,GRU (no graph),False,GRU (no graph),27
0.9080459770114943,0.6050035236081748,0.6418207115881535,0.6226520885898514,0.8817513026497684,0.9655172413793104,0.9024390243902439,0.0,0.0,GRU (no graph),False,GRU (no graph),28
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),False,GRU (no graph),29
0.9655172413793104,0.9764132553606238,0.9162393162393162,0.9424001924001923,0.9649159907780598,0.9772727272727273,0.961038961038961,0.8888888888888888,0.8,GRU (no graph),True,GRU (no graph) + balanced,0
0.9540229885057471,0.968091168091168,0.8495726495726496,0.891996891996892,0.9514106583072102,0.9772727272727273,0.9487179487179487,0.75,0.6,GRU (no graph),True,GRU (no graph) + balanced,1
0.9655172413793104,0.9764132553606238,0.9162393162393162,0.9424001924001923,0.9649159907780598,0.9772727272727273,0.961038961038961,0.8888888888888888,0.8,GRU (no graph),True,GRU (no graph) + balanced,2
0.9655172413793104,0.9755813953488373,0.9170343868018286,0.9425527971303657,0.9650969170829493,0.9767441860465116,0.9620253164556962,0.8888888888888888,0.8,GRU (no graph),True,GRU (no graph) + balanced,3
0.9655172413793104,0.9764132553606238,0.9162393162393162,0.9424001924001923,0.9649159907780598,0.9772727272727273,0.961038961038961,0.8888888888888888,0.8,GRU (no graph),True,GRU (no graph) + balanced,4
0.9770114942528736,0.9851851851851853,0.982905982905983,0.983652312599681,0.9769702469339492,0.9772727272727273,0.9736842105263158,1.0,1.0,GRU (no graph),True,GRU (no graph) + balanced,5
0.9770114942528736,0.9837010534684953,0.9837010534684953,0.9837010534684953,0.9770114942528736,0.9767441860465116,0.9743589743589743,1.0,1.0,GRU (no graph),True,GRU (no graph) + balanced,6
