accuracy,macro_p,macro_r,macro_f1,weighted_f1,f1_c0,f1_c1,f1_c2,recall_c2,model,run
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),11
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),12
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),13
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),14
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),15
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),16
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),17
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),18
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),19
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),20
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),21
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),22
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),23
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),24
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),25
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),26
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),27
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),28
0.9770114942528736,0.9838772338772338,0.9247863247863247,0.9505845367914333,0.9764389835733474,0.9885057471264368,0.9743589743589743,0.8888888888888888,0.8,MLP (no graph),29
